year,asylum region,origin region,refugees
2007,South-eastern Asia,Western Africa,56
2007,South-eastern Asia,Middle Africa,42
2007,South-eastern Asia,Northern Africa,47
2007,South-eastern Asia,Eastern Africa,179
2007,South-eastern Asia,Western Asia,470
2007,Southern Asia,Southern Europe,1
2007,Southern Asia,Eastern Asia,97355
2007,Southern Asia,Middle Africa,6
2007,Southern Asia,Northern Africa,47
2007,Northern Europe,Western Europe,41
2007,Southern Asia,Central Asia,69
2007,Southern Europe,Melanesia,2
2007,Southern Europe,Southern Africa,1
2007,Western Asia,Caribbean,2
2007,Western Asia,Northern America,1
2007,Eastern Asia,Eastern Asia,57
2007,Eastern Asia,Northern Africa,20
2007,Central Asia,Southern Asia,2951
2007,Central Asia,Eastern Asia,30
2007,Central Asia,Eastern Africa,3
2007,Central Asia,Western Asia,55
2007,Central Asia,Central Asia,581
2007,Central Asia,Eastern Europe,3700
2007,Eastern Africa,Southern Africa,2
2007,Western Asia,Northern Europe,1
2007,Central America,Southern Europe,13
2007,Central America,South-eastern Asia,10
2007,South-eastern Asia,Eastern Europe,4
2007,Australia and New Zealand,Micronesia,1
2007,Southern Asia,Eastern Europe,8
2007,Melanesia,South-eastern Asia,10003
2007,Melanesia,Western Asia,1
2007,Eastern Europe,Northern Europe,2
2007,Northern Europe,Australia and New Zealand,1
2007,Northern Europe,Micronesia,31
2007,Southern Africa,Eastern Europe,13
2007,Southern Africa,Southern Asia,72
2007,Western Asia,Southern Africa,1
2007,Eastern Europe,Polynesia,1
2007,Northern America,Polynesia,1
2007,Southern Africa,Southern Europe,61
2007,Southern Africa,Western Asia,1
2007,Southern Africa,Central Asia,18
2007,Southern Africa,South-eastern Asia,1
2008,Southern Asia,Southern Asia,2902593
2008,Southern Asia,Western Asia,44895
2008,Middle Africa,Eastern Africa,50612
2008,Middle Africa,Middle Africa,286064
2008,Middle Africa,Western Africa,3531
2008,Middle Africa,Caribbean,2
2008,Middle Africa,Northern Africa,275054
2008,Middle Africa,Western Asia,2
2008,Middle Africa,Southern Africa,3
2008,Southern Europe,Eastern Asia,75
2008,Southern Europe,Eastern Europe,1223
2008,Southern Europe,Northern Africa,2761
2008,Southern Europe,Western Asia,6099
2008,Southern Europe,Southern Europe,137055
2008,Southern Europe,Central Asia,38
2008,Western Asia,Eastern Africa,146424
2008,Western Asia,Southern Asia,14714
2008,Western Asia,Western Asia,1973999
2008,Western Asia,Northern Africa,5143
2008,Western Asia,Central Asia,63
2008,South America,Middle Africa,2125
2008,South America,Southern Europe,302
2008,South America,Western Asia,759
2008,South America,Eastern Africa,185
2008,South America,Southern Asia,383
2008,South America,Eastern Europe,266
2008,South America,South America,305681
2008,South America,Western Africa,845
2008,South America,Caribbean,1513
2008,South America,Northern Africa,113
2008,South America,Central Asia,35
2008,South America,South-eastern Asia,18
2008,South America,Central America,59
2008,South America,Australia and New Zealand,1
2008,South America,Northern America,6
2008,South America,Southern Africa,8
2008,Western Asia,Eastern Europe,2953
2008,Australia and New Zealand,Southern Asia,9718
2008,Australia and New Zealand,Middle Africa,110
2008,Australia and New Zealand,Southern Europe,343
2008,Australia and New Zealand,Western Asia,7305
2008,Australia and New Zealand,Australia and New Zealand,1
2008,Australia and New Zealand,Eastern Africa,902
2008,Australia and New Zealand,Western Europe,6
2008,Australia and New Zealand,Eastern Europe,371
2008,Australia and New Zealand,South America,295
2008,Australia and New Zealand,Northern America,11
2008,Australia and New Zealand,Eastern Asia,1642
2008,Australia and New Zealand,Western Africa,170
2008,Australia and New Zealand,Caribbean,11
2008,Australia and New Zealand,Northern Europe,10
2008,Australia and New Zealand,Northern Africa,464
2008,Australia and New Zealand,Melanesia,138
2008,Australia and New Zealand,South-eastern Asia,855
2008,Australia and New Zealand,Central Asia,64
2008,Australia and New Zealand,Central America,11
2008,Australia and New Zealand,Polynesia,3
2008,Australia and New Zealand,Southern Africa,16
2008,Western Europe,Southern Asia,111418
2008,Western Europe,Middle Africa,36332
2008,Western Europe,Southern Europe,185146
2008,Western Europe,Western Asia,285768
2008,Western Europe,Eastern Africa,37411
2008,Western Europe,Western Africa,28988
2008,Western Europe,Eastern Europe,96930
2008,Western Europe,South America,3654
2008,Western Europe,Eastern Asia,8994
2008,Western Europe,Caribbean,4122
2008,Western Europe,Northern Africa,14041
2008,Western Europe,Northern Europe,834
2008,Western Europe,Western Europe,79
2008,Western Europe,Central America,333
2008,Western Europe,South-eastern Asia,50170
2008,Western Europe,Central Asia,8064
2008,Western Europe,Northern America,411
2008,Western Europe,Southern Africa,231
2008,Western Asia,Middle Africa,135
2008,Eastern Africa,Western Africa,47
2008,Eastern Africa,Middle Africa,312581
2008,Eastern Africa,Eastern Africa,650383
2008,Western Africa,Middle Africa,5252
2008,Western Africa,Eastern Africa,2015
2008,Western Africa,Western Africa,168328
2008,Western Africa,Southern Europe,1
2008,Western Africa,Northern Africa,26647
2008,Western Africa,Southern Asia,43
2008,Western Africa,Western Asia,80
2008,Western Africa,South-eastern Asia,32
2008,Southern Asia,Eastern Africa,1101
2008,Southern Asia,South-eastern Asia,30401
2008,Southern Asia,Northern Africa,48
2008,Southern Asia,Western Africa,4
2008,Eastern Europe,Southern Asia,9510
2008,Eastern Europe,Middle Africa,561
2008,Eastern Europe,Southern Europe,2846
2008,Eastern Europe,Western Asia,11474
2008,Eastern Europe,Eastern Africa,1002
2008,Eastern Europe,Western Africa,443
2008,Eastern Europe,Eastern Europe,13546
2008,Eastern Europe,Caribbean,135
2008,Eastern Europe,Northern Africa,562
2008,Eastern Europe,Central Asia,322
2008,Central America,Central America,2233
2008,Southern Africa,Middle Africa,25626
2008,Southern Africa,Eastern Africa,15049
2008,Southern Africa,Northern Africa,181
2008,Southern Africa,Southern Africa,937
